video_id,start_time,end_time,filename,phrase,word_boundaries,neg_files,num_frames,score,correct_2spk,correct_4spk,correct_6spk
b-X0zeRm-NQ,257.328133,261.248133,b-X0zeRm-NQ_257.328133-261.248133/00000,so important to develop presence when youre connected to your juice you are present,"[['so', 0, 4], ['important', 6, 23], ['to', 34, 37], ['develop', 37, 44], ['presence', 46, 53], ['when', 54, 57], ['youre', 57, 61], ['connected', 61, 69], ['to', 69, 72], ['your', 72, 74], ['juice', 75, 82], ['you', 83, 85], ['are', 86, 88], ['present', 90, 98]]","['rbnipg_DsJk_151.696533-155.616533/00000', '1NIuXFu5QuA_167.647200-171.567200/00000', 'YV_c-cUySv0_121.127033-125.007033/00000', 'Ydz4Az9aeiY_82.335067-86.215067/00000', 'wCNyuLdwUxI_81.516000-85.516000/00000']",100,"[0.8389142, 0.7370115, 0.62562174]",0.0,0.0,0.0
nWjCcjO17ag,48.24,49.92,nWjCcjO17ag_48.240000-49.920000/00000,of sense when you think about,"[['of', 0, 1], ['sense', 2, 9], ['when', 22, 25], ['you', 25, 28], ['think', 29, 33], ['about', 34, 42]]","['gcevPhfNEtM_203.088000-204.768000/00000', 'A1zP7qrcOFk_35.850300-37.530300/00000', 'tOD0LwrT2Gs_294.580000-296.300000/00000', 'ZQPUxpHdZBc_1.307933-2.987933/00000', 'V232eL-YV38_241.606433-243.246433/00000']",44,,,,
XOcCOBe8PTc,162.7516,165.4716,XOcCOBe8PTc_162.751600-165.471600/00000,the surface is adjacent to the one containing the body,"[['the', 0, 3], ['surface', 4, 13], ['is', 15, 17], ['adjacent', 18, 30], ['to', 31, 32], ['the', 34, 35], ['one', 39, 42], ['containing', 46, 58], ['the', 59, 61], ['body', 62, 68]]","['q1uvlXzRr-M_212.200000-215.040000/00000', '1Ifv_9s7LSA_250.880000-253.680000/00000', 'VatdgxYB9c0_215.200000-218.000000/00000', 'JRA2vrX7f9Y_236.240000-239.040000/00000', 'qjDEzKJ8OJM_112.360000-115.160000/00000']",71,"[0.54972225, 0.6950528, 0.4922233]",1.0,0.0,0.0
FyOCDAY6av4,45.811867,49.251867,FyOCDAY6av4_45.811867-49.251867/00001,sacred space or the womans womb or what you would call your vagina,"[['sacred', 0, 10], ['space', 11, 21], ['or', 23, 25], ['the', 26, 27], ['womans', 28, 36], ['womb', 38, 45], ['or', 48, 50], ['what', 51, 54], ['you', 55, 57], ['would', 57, 62], ['call', 63, 69], ['your', 69, 72], ['vagina', 73, 86]]","['UPA_K0ehpPk_25.465000-28.945000/00000', 'QnySWW7xRBA_101.020000-104.460000/00000', 'YsgC5214VVQ_211.369800-214.849800/00000', 'UPA_K0ehpPk_5.910000-9.430000/00000', 'aUKU1sV51vI_30.416733-33.856733/00000']",89,"[0.86362207, 0.7287187, 0.703037]",1.0,1.0,1.0
wfCZYvqVFKM,245.467133,248.467133,wfCZYvqVFKM_245.467133-248.467133/00000,discuss how this belief has impacted our journey,"[['discuss', 0, 10], ['how', 11, 14], ['this', 15, 19], ['belief', 20, 29], ['has', 30, 33], ['impacted', 35, 48], ['our', 63, 65], ['journey', 67, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
v8LAnzE5GIk,40.593,43.553,v8LAnzE5GIk_40.593000-43.553000/00000,back to surah yaseen read it in surah yaseen,"[['back', 0, 2], ['to', 3, 5], ['surah', 5, 11], ['yaseen', 12, 20], ['read', 21, 28], ['it', 28, 29], ['in', 54, 56], ['surah', 58, 62], ['yaseen', 64, 74]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
FyOCDAY6av4,150.363467,153.123467,FyOCDAY6av4_150.363467-153.123467/00001,read in this space but just really a space thats yours,"[['read', 0, 6], ['in', 8, 9], ['this', 10, 14], ['space', 14, 22], ['but', 23, 26], ['just', 27, 30], ['really', 31, 38], ['a', 39, 40], ['space', 41, 49], ['thats', 50, 55], ['yours', 57, 69]]","['7ygifPlY2dM_141.900400-144.700400/00000', 'kKLNfnKgjNI_74.263967-77.063967/00000', '4Q207Z-HkUo_60.600000-63.440000/00000', '6EUq0VJb1_c_151.163467-153.963467/00000', 'xeAdUEIb_ys_70.480000-73.280000/00000']",72,"[0.9653122, 0.57454693, 0.49725387]",1.0,0.0,0.0
Fnl7SI2KlbM,115.04,117.92,Fnl7SI2KlbM_115.040000-117.920000/00001,many years ago now hes retired and has,"[['many', 0, 7], ['years', 8, 13], ['ago', 15, 20], ['now', 36, 40], ['hes', 41, 45], ['retired', 46, 57], ['and', 65, 67], ['has', 68, 72]]","['zA8_hWE9Qrs_241.246000-244.086000/00000', '8ingHnmvfAY_32.270200-35.110200/00000', 'OtVgSl6hA28_227.960000-230.840000/00000', 'u3xzUzBp4BE_202.127067-204.967067/00000', 'yFEb4BME4tE_224.160000-227.040000/00000']",73,,,,
X7_TUtpbCBk,94.423267,97.823267,X7_TUtpbCBk_94.423267-97.823267/00000,greater warming than that and so thats and they really,"[['greater', 0, 9], ['warming', 14, 23], ['than', 24, 27], ['that', 28, 34], ['and', 37, 39], ['so', 41, 48], ['thats', 57, 65], ['and', 74, 76], ['they', 76, 79], ['really', 79, 85]]","['_1NZnypGpvg_249.207833-252.607833/00000', 'atxtQBahe_c_265.619000-268.939000/00000', '-FnK36ZXdNw_120.320000-123.720000/00000', 'QnySWW7xRBA_101.020000-104.460000/00000', 'FLhuFKCiX0A_266.228333-269.788333/00000']",87,"[0.99080443, 0.9563791, 0.9461844]",1.0,1.0,1.0
9lbGrht60TY,7.326667,9.046667,9lbGrht60TY_7.326667-9.046667/00000,to be a continuation of the,"[['to', 0, 1], ['be', 2, 5], ['a', 6, 6], ['continuation', 7, 29], ['of', 37, 39], ['the', 41, 43]]","['YhK7opcG6ao_97.123533-98.843533/00000', 'FQ0UwvWltrY_55.280000-57.080000/00000', 'mj3Tt0uratA_170.749300-172.509300/00000', 'CF2HyCYJrFU_170.122567-171.882567/00000', '1kgrbYCHspE_293.786267-295.506267/00001']",46,,,,
iSfXhCApDBw,285.5845,288.4645,iSfXhCApDBw_285.584500-288.464500/00000,who is indifferent to you is your friend,"[['who', 0, 3], ['is', 4, 6], ['indifferent', 7, 19], ['to', 20, 23], ['you', 25, 31], ['is', 50, 53], ['your', 54, 58], ['friend', 61, 72]]","['LEqLP9p0vos_235.960000-238.920000/00000', 'BQTPH80Ky44_201.426667-204.306667/00000', 'RTIktB0GqIs_245.486633-248.406633/00000', 'dqt6uzGyGj8_293.821267-296.701267/00000', 'SxHtSYORIEw_273.884867-276.804867/00000']",75,,,,
LTibYCLDhUE,275.523067,278.483067,LTibYCLDhUE_275.523067-278.483067/00000,all this oxygen come from lets,"[['all', 0, 3], ['this', 5, 9], ['oxygen', 14, 25], ['come', 28, 33], ['from', 35, 40], ['lets', 70, 74]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,"[0.9649637, 0.959439, 0.84557134]",1.0,1.0,1.0
DjYNeqGJPbM,103.4564,106.3364,DjYNeqGJPbM_103.456400-106.336400/00000,young fresh coconut i think one,"[['young', 0, 7], ['fresh', 10, 17], ['coconut', 18, 31], ['i', 32, 33], ['think', 35, 42], ['one', 68, 72]]","['w5rwIafjQaQ_200.239000-203.119000/00000', '7UXULqNQ670_234.880000-237.800000/00000', '_fWrhM5PCyw_97.720000-100.640000/00000', 'RkpOW6rgQRY_210.649800-213.529800/00000', 'SIUXzHU2fHE_180.120000-183.040000/00000']",74,,,,
yY25iPNFvIU,79.683333,81.523333,yY25iPNFvIU_79.683333-81.523333/00000,and my uncle and that could improve the,"[['and', 0, 1], ['my', 2, 5], ['uncle', 6, 12], ['and', 25, 27], ['that', 28, 30], ['could', 31, 34], ['improve', 35, 43], ['the', 44, 46]]","['Ydz4Az9aeiY_275.043267-276.883267/00000', 'ygQOmVVfAeY_39.819500-41.659500/00000', 'Ydz4Az9aeiY_70.143167-71.983167/00000', 'DKRkxGpono0_131.406667-133.246667/00000', 'AzSutepklXI_114.834567-116.634567/00000']",48,"[0.94861305, 0.8599501, 0.7180502]",1.0,1.0,1.0
isDr4ib5gTU,33.299333,36.219333,isDr4ib5gTU_33.299333-36.219333/00000,consumer vr but what if,"[['consumer', 0, 11], ['vr', 12, 22], ['but', 60, 64], ['what', 65, 70], ['if', 71, 73]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
wCNyuLdwUxI,81.516,85.516,wCNyuLdwUxI_81.516000-85.516000/00000,content through the same deep linking technology so how do,"[['content', 0, 11], ['through', 12, 17], ['the', 17, 20], ['same', 23, 31], ['deep', 35, 40], ['linking', 41, 49], ['technology', 50, 64], ['so', 86, 89], ['how', 91, 96], ['do', 97, 100]]","['f6dzxEHnb60_127.916711-131.876711/00000', '6SKGIJ2brzg_277.230167-281.230167/00000', 'rbnipg_DsJk_151.696533-155.616533/00000', 'ulsh4MDFOnc_35.983000-39.983000/00000', 'UewMoWZPrkk_73.985367-77.985367/00000']",101,"[0.97437686, 0.9501121, 0.92746395]",1.0,1.0,1.0
DQGoNFKtYLs,30.803333,34.123333,DQGoNFKtYLs_30.803333-34.123333/00000,that had vertical storage in it but also to have more room,"[['that', 0, 4], ['had', 5, 8], ['vertical', 9, 18], ['storage', 19, 29], ['in', 29, 31], ['it', 33, 34], ['but', 35, 39], ['also', 45, 54], ['to', 55, 56], ['have', 67, 70], ['more', 71, 76], ['room', 78, 83]]","['02PPZ3EAnak_39.033333-42.113333/00001', 'tAp6A-Fycsk_247.246433-250.326433/00000', 'WPJ62m8K27M_25.000000-28.160000/00001', 'UKSXKQql8Gg_284.697067-287.857067/00000', 'stSeGmIcoZM_286.404000-289.484000/00000']",80,"[0.9723891, 0.94067484, 0.93227816]",1.0,1.0,1.0
auqI-xQTrGI,226.533333,230.133333,auqI-xQTrGI_226.533333-230.133333/00000,cortana is proactively thinking about the next steps in coordinating,"[['cortana', 0, 12], ['is', 13, 15], ['proactively', 17, 34], ['thinking', 35, 43], ['about', 44, 51], ['the', 53, 55], ['next', 57, 62], ['steps', 63, 72], ['in', 73, 75], ['coordinating', 76, 90]]","['OlAO9Ho-N58_106.623800-110.223800/00000', '_ULyHl0Nd1o_122.655667-126.255667/00001', 'eWt2ibTKdFI_44.377000-47.897000/00000', 'TvteDoRSRr8_61.049956-64.569956/00000', 's22h8PpBXbs_62.008133-65.648133/00000']",92,"[0.85901845, 0.6234114, 0.5893346]",1.0,1.0,1.0
BeXT_1nuwis,275.066767,278.026767,BeXT_1nuwis_275.066767-278.026767/00000,see fine detail such as an enlarged blood vessel,"[['see', 0, 5], ['fine', 7, 14], ['detail', 15, 26], ['such', 34, 39], ['as', 40, 42], ['an', 43, 44], ['enlarged', 46, 57], ['blood', 58, 64], ['vessel', 65, 74]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
_cAnxB-VnLM,18.52,25.04,_cAnxB-VnLM_18.520000-25.040000/00000,stock is like a pool or a vat and it fills up over time so the,"[['stock', 0, 9], ['is', 10, 12], ['like', 14, 18], ['a', 19, 20], ['pool', 22, 31], ['or', 32, 35], ['a', 36, 37], ['vat', 38, 46], ['and', 64, 68], ['it', 68, 69], ['fills', 71, 78], ['up', 82, 83], ['over', 111, 115], ['time', 116, 124], ['so', 137, 142], ['the', 153, 163]]","['oNV0SJoxrQY_220.253278-226.733278/00000', 'udhNUs5BBHw_224.016367-230.456367/00000', 'b_h1gqigmkM_245.840000-252.440000/00000', 'DVg5fb_e_aQ_173.353100-179.913100/00000', 'dqt6uzGyGj8_291.781267-298.061267/00000']",164,"[0.8038117, 0.7080856, 0.6504678]",1.0,0.0,0.0
sD6mkY-7TWA,249.455433,251.375433,sD6mkY-7TWA_249.455433-251.375433/00001,what well be doing this weekend is well be,"[['what', 0, 3], ['well', 4, 8], ['be', 8, 10], ['doing', 11, 18], ['this', 19, 22], ['weekend', 24, 35], ['is', 39, 41], ['well', 41, 45], ['be', 46, 48]]","['4LrBiH96so4_296.761933-298.601933/00000', 'SFYAMA7NzvA_186.158000-188.038000/00001', 'G8EEcKGegPA_230.620000-232.500000/00001', 'qGUG89cXB7s_107.572167-109.412167/00000', 'vakvdtCNLHI_101.080000-103.000000/00000']",49,,,,
qJMcm3PCPRc,219.932,222.772,qJMcm3PCPRc_219.932000-222.772000/00000,and our assessment process gives you a good picture,"[['and', 0, 2], ['our', 4, 6], ['assessment', 7, 18], ['process', 19, 30], ['gives', 41, 46], ['you', 47, 51], ['a', 52, 53], ['good', 54, 58], ['picture', 61, 71]]","['zA8_hWE9Qrs_241.246000-244.086000/00000', 'Fnl7SI2KlbM_115.040000-117.920000/00001', '8ingHnmvfAY_32.270200-35.110200/00000', 'OtVgSl6hA28_227.960000-230.840000/00000', 'u3xzUzBp4BE_202.127067-204.967067/00000']",73,,,,
irP5RCdpilc,161.3202,165.9202,irP5RCdpilc_161.320200-165.920200/00000,does represent a significant step in the way we as data scientists,"[['does', 0, 6], ['represent', 8, 20], ['a', 22, 23], ['significant', 25, 42], ['step', 44, 51], ['in', 60, 62], ['the', 63, 65], ['way', 65, 69], ['we', 72, 79], ['as', 88, 91], ['data', 92, 100], ['scientists', 100, 115]]","['LgyPB9SK-jY_191.576167-196.136167/00000', 'uzgdaJCf0Mk_229.006933-233.646933/00000', 'SIUXzHU2fHE_180.120000-184.800000/00000', 'p5kMp9e-7kU_262.382000-267.062000/00000', 'xdJt09SlKG0_16.022000-20.582000/00000']",117,"[0.9533987, 0.62827224, 0.39756572]",1.0,1.0,0.0
3VU5-BA9h60,73.938533,76.698533,3VU5-BA9h60_73.938533-76.698533/00000,those big words we learned last year those words of the,"[['those', 0, 5], ['big', 6, 11], ['words', 12, 18], ['we', 21, 24], ['learned', 24, 31], ['last', 32, 35], ['year', 37, 41], ['those', 42, 46], ['words', 54, 62], ['of', 64, 66], ['the', 67, 69]]","['7ygifPlY2dM_141.900400-144.700400/00000', 'kKLNfnKgjNI_74.263967-77.063967/00000', '4Q207Z-HkUo_60.600000-63.440000/00000', '6EUq0VJb1_c_151.163467-153.963467/00000', 'xeAdUEIb_ys_70.480000-73.280000/00000']",72,"[0.9460377, 0.8958514, 0.7993533]",0.0,0.0,0.0
d0DHbN-bLSM,226.7024,232.1824,d0DHbN-bLSM_226.702400-232.182400/00000,and memory that the application can utilize whenever you scale up or down you,"[['and', 0, 2], ['memory', 3, 12], ['that', 18, 21], ['the', 22, 25], ['application', 26, 40], ['can', 40, 44], ['utilize', 46, 56], ['whenever', 93, 102], ['you', 103, 107], ['scale', 108, 114], ['up', 115, 118], ['or', 119, 122], ['down', 123, 130], ['you', 133, 137]]","['ASZbArr7vdI_144.372367-149.852367/00000', 'KABmuIT1X6k_227.685100-233.125100/00000', '39cUQgKVnuo_193.878333-199.318333/00000', 'r0elO0q-O6I_32.160000-37.560000/00000', 'VG5ZOOb5T9o_260.992689-266.312689/00000']",139,"[0.54954696, 0.45312658, 0.44019353]",1.0,1.0,1.0
OMEtdx-999o,125.9632,128.9632,OMEtdx-999o_125.963200-128.963200/00000,anhydrous applicator and dry fertilizer applicator,"[['anhydrous', 0, 11], ['applicator', 13, 27], ['and', 38, 41], ['dry', 42, 49], ['fertilizer', 50, 63], ['applicator', 64, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000', '7qexZo5TZpE_174.198367-177.198367/00000']",77,,,,
w7wgIZJsUUI,69.291667,71.211667,w7wgIZJsUUI_69.291667-71.211667/00000,for doing this despite seeing these figures,"[['for', 0, 2], ['doing', 3, 7], ['this', 8, 11], ['despite', 14, 24], ['seeing', 28, 34], ['these', 36, 39], ['figures', 40, 48]]","['CPvrxs7HUXg_70.608900-72.568900/00000', 'gD5ciEMMTB8_117.400000-119.360000/00000', '2zcZGcygoqg_90.920000-92.840000/00000', 'uxriD2UTmDs_123.425000-125.305000/00000', '14voWHiySSY_244.446000-246.366000/00000']",50,"[0.5682885, 0.48592535, 0.32205683]",0.0,0.0,0.0
615i4j7_yG8,189.634633,192.634633,615i4j7_yG8_189.634633-192.634633/00000,can feel your body touch yourself you eat,"[['can', 0, 4], ['feel', 6, 13], ['your', 14, 17], ['body', 18, 28], ['touch', 36, 42], ['yourself', 43, 57], ['you', 63, 67], ['eat', 70, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
udhNUs5BBHw,224.016367,230.456367,udhNUs5BBHw_224.016367-230.456367/00000,now youre going to remove this lid great lid okay,"[['now', 0, 6], ['youre', 7, 10], ['going', 10, 17], ['to', 19, 28], ['remove', 28, 49], ['this', 49, 57], ['lid', 57, 62], ['great', 109, 115], ['lid', 117, 124], ['okay', 154, 161]]","['_cAnxB-VnLM_18.520000-25.040000/00000', 'oNV0SJoxrQY_220.253278-226.733278/00000', 'b_h1gqigmkM_245.840000-252.440000/00000', 'dqt6uzGyGj8_291.781267-298.061267/00000', 'nGu66zO81ss_180.360000-186.680000/00000']",163,"[0.99984264, 0.8789761, 0.8739257]",1.0,1.0,1.0
WSH8Utmak58,81.596,86.756,WSH8Utmak58_81.596000-86.756000/00000,also see cases where people attempt to use it say a really inappropriate joke and just,"[['also', 0, 6], ['see', 6, 10], ['cases', 10, 18], ['where', 19, 22], ['people', 23, 29], ['attempt', 30, 37], ['to', 38, 40], ['use', 43, 47], ['it', 49, 51], ['say', 63, 69], ['a', 69, 70], ['really', 80, 87], ['inappropriate', 88, 102], ['joke', 103, 112], ['and', 122, 124], ['just', 125, 129]]","['10s9g8aG1x0_230.452933-235.572933/00000', 'Mh3qrpIKTaM_144.877467-150.037467/00001', '-9IuLFvUMxE_120.640000-125.840000/00000', 'CYXjx0sXYlk_221.880900-227.080900/00000', '4KFTacxqkcQ_127.040000-132.160000/00000']",131,"[0.83448607, 0.6066099, 0.4834226]",1.0,1.0,1.0
acu6sf807QQ,141.774167,143.694167,acu6sf807QQ_141.774167-143.694167/00000,im wondering myself why theres some builds,"[['im', 0, 3], ['wondering', 4, 12], ['myself', 13, 22], ['why', 25, 29], ['theres', 29, 35], ['some', 36, 40], ['builds', 41, 48]]","['IG7xDUyOqmU_106.208000-108.208000/00000', '9abjsU7ibvE_283.341100-285.301100/00000', 'bwmWHV79vTQ_55.260267-57.220267/00000', 'ulLwMrZ-_Jo_159.542300-161.462300/00000', 'jIwyH7h_aks_235.154600-237.114600/00000']",51,,,,
3kD6ODex7jw,158.077,161.317,3kD6ODex7jw_158.077000-161.317000/00000,can either get the wasabi charger for the batteries for my camera,"[['can', 0, 3], ['either', 4, 9], ['get', 11, 15], ['the', 17, 21], ['wasabi', 21, 36], ['charger', 37, 46], ['for', 49, 53], ['the', 54, 56], ['batteries', 57, 65], ['for', 65, 69], ['my', 69, 72], ['camera', 73, 81]]","['CnKrYETgMcw_292.713333-295.953333/00000', 'BS4kTgaiydQ_194.080433-197.320433/00000', 'JZudCUVQ_WA_60.713667-63.953667/00000', 'lNGtzaocsAA_204.882200-208.082200/00000', 'oNV0SJoxrQY_245.761333-249.041333/00000']",83,"[0.93283993, 0.8233799, 0.82296807]",1.0,1.0,1.0
yDMVqJL5tzY,168.207,170.207,yDMVqJL5tzY_168.207000-170.207000/00000,really the crystalloid colloid discussion and,"[['really', 0, 7], ['the', 8, 11], ['crystalloid', 12, 23], ['colloid', 25, 34], ['discussion', 35, 46], ['and', 47, 50]]","['auqI-xQTrGI_228.293333-230.293333/00000', 'zA8_hWE9Qrs_57.651000-59.651000/00000', '1NIuXFu5QuA_94.730200-96.730200/00000', 'EYMOAU07c9M_243.766000-245.766000/00000', 'v7uM_JArHNQ_196.627600-198.627600/00000']",52,,,,
8oSgotXgOaI,30.0,32.84,8oSgotXgOaI_30.000000-32.840000/00000,can call merchandise but we can almost always,"[['can', 0, 6], ['call', 8, 15], ['merchandise', 16, 32], ['but', 40, 43], ['we', 43, 46], ['can', 46, 49], ['almost', 51, 59], ['always', 63, 71]]","['w5rwIafjQaQ_200.239000-203.119000/00000', '7UXULqNQ670_234.880000-237.800000/00000', '_fWrhM5PCyw_97.720000-100.640000/00000', 'RkpOW6rgQRY_210.649800-213.529800/00000', 'SIUXzHU2fHE_180.120000-183.040000/00000']",74,,,,
DKRkxGpono0,131.406667,133.246667,DKRkxGpono0_131.406667-133.246667/00000,mine as hd settings so im going to leave mine,"[['mine', 0, 5], ['as', 6, 8], ['hd', 12, 18], ['settings', 19, 26], ['so', 27, 30], ['im', 31, 32], ['going', 33, 35], ['to', 36, 37], ['leave', 38, 41], ['mine', 42, 46]]","['Ydz4Az9aeiY_275.043267-276.883267/00000', 'ygQOmVVfAeY_39.819500-41.659500/00000', 'yY25iPNFvIU_79.683333-81.523333/00000', 'Ydz4Az9aeiY_70.143167-71.983167/00000', 'AzSutepklXI_114.834567-116.634567/00000']",48,"[0.9820373, 0.8605051, 0.85207176]",1.0,0.0,0.0
D9SH2gYhxTs,67.734967,69.614967,D9SH2gYhxTs_67.734967-69.614967/00000,their company gains and the,"[['their', 0, 7], ['company', 8, 19], ['gains', 20, 28], ['and', 43, 45], ['the', 45, 47]]","['4LrBiH96so4_296.761933-298.601933/00000', 'SFYAMA7NzvA_186.158000-188.038000/00001', 'G8EEcKGegPA_230.620000-232.500000/00001', 'qGUG89cXB7s_107.572167-109.412167/00000', 'vakvdtCNLHI_101.080000-103.000000/00000']",49,,,,
0gEmPn6V-XI,48.421,52.141,0gEmPn6V-XI_48.421000-52.141000/00000,as the great yogi berra quipped it is tough to make predictions especially,"[['as', 0, 2], ['the', 3, 5], ['great', 6, 10], ['yogi', 10, 17], ['berra', 17, 23], ['quipped', 26, 34], ['it', 41, 42], ['is', 45, 47], ['tough', 50, 57], ['to', 58, 60], ['make', 61, 65], ['predictions', 67, 80], ['especially', 82, 93]]","['vq270S4pLQc_168.633133-172.313133/00000', 'VVutps_dSBA_195.701933-199.461933/00000', 'w5B095jXuII_157.660000-161.380000/00000', 'dYYf1ND-so4_132.896433-136.616433/00000', 'F4BDg9lQd6c_264.351667-268.231667/00000']",95,"[0.97919613, 0.96401477, 0.9139]",1.0,1.0,1.0
ZQPUxpHdZBc,1.307933,2.987933,ZQPUxpHdZBc_1.307933-2.987933/00000,hello my name is chen,"[['hello', 0, 5], ['my', 19, 21], ['name', 22, 25], ['is', 27, 30], ['chen', 32, 42]]","['gcevPhfNEtM_203.088000-204.768000/00000', 'A1zP7qrcOFk_35.850300-37.530300/00000', 'nWjCcjO17ag_48.240000-49.920000/00000', 'tOD0LwrT2Gs_294.580000-296.300000/00000', 'V232eL-YV38_241.606433-243.246433/00000']",44,"[0.94718695, 0.7214137, 0.44715714]",1.0,1.0,1.0
EhJV4eqhX0g,169.76,172.68,EhJV4eqhX0g_169.760000-172.680000/00000,behavior among ourselves and with the,"[['behavior', 0, 15], ['among', 23, 33], ['ourselves', 38, 52], ['and', 62, 65], ['with', 66, 69], ['the', 70, 73]]","['w5rwIafjQaQ_200.239000-203.119000/00000', '7UXULqNQ670_234.880000-237.800000/00000', '_fWrhM5PCyw_97.720000-100.640000/00000', 'RkpOW6rgQRY_210.649800-213.529800/00000', 'SIUXzHU2fHE_180.120000-183.040000/00000']",74,,,,
UPA_K0ehpPk,25.465,28.945,UPA_K0ehpPk_25.465000-28.945000/00000,talk about this the way i think of the belly roll is for,"[['talk', 0, 7], ['about', 8, 13], ['this', 14, 19], ['the', 20, 23], ['way', 24, 28], ['i', 36, 39], ['think', 40, 45], ['of', 46, 48], ['the', 49, 51], ['belly', 52, 59], ['roll', 60, 67], ['is', 82, 85], ['for', 86, 87]]","['FyOCDAY6av4_45.811867-49.251867/00001', 'QnySWW7xRBA_101.020000-104.460000/00000', 'YsgC5214VVQ_211.369800-214.849800/00000', 'aUKU1sV51vI_30.416733-33.856733/00000', '_1NZnypGpvg_249.207833-252.607833/00000']",89,"[0.9999869, 0.4249025, 0.36673293]",1.0,1.0,1.0
dqt6uzGyGj8,293.821267,296.701267,dqt6uzGyGj8_293.821267-296.701267/00000,oceans our rivers our songs our,"[['oceans', 0, 11], ['our', 25, 28], ['rivers', 29, 40], ['our', 52, 55], ['songs', 57, 67], ['our', 70, 72]]","['LEqLP9p0vos_235.960000-238.920000/00000', 'BQTPH80Ky44_201.426667-204.306667/00000', 'RTIktB0GqIs_245.486633-248.406633/00000', 'iSfXhCApDBw_285.584500-288.464500/00000', 'SxHtSYORIEw_273.884867-276.804867/00000']",75,,,,
